"","x","y","z"
"14959",-7410.02659999952,4864887.7496,"0"
"14960",-7410.6922999993,4864890.0382,"0"
"14961",-7411.32860000059,4864885.4059,"0"
"14962",-7404.49168300629,4864890.41664264,"0"
"14963",-7423.06089999899,4864877.6861,"0"
"14964",-7427.86840000004,4864896.747,"0"
"14965",-7426.62779999897,4864896.0578,"0"
"14966",-7424.804142382,4864898.43540941,"0"
"14967",-7422.25899999961,4864895.5793,"0"
"14968",-7424.40780000016,4864901.76,"0"
"14969",-7441.93419342488,4864872.43726587,"0"
"14970",-7439.62449999899,4864864.1263,"0"
"14971",-7425.72810000181,4864901.3354,"0"
"14972",-7449.08312925696,4864874.62845244,"0"
"14973",-7446.67320000008,4864872.3949,"0"
"14974",-7447.57271561399,4864877.34826326,"0"
"14975",-7444.29080000147,4864876.6844,"0"
"14976",-7435.13729999959,4864861.7101,"1"
"14977",-7435.13729999959,4864861.7101,"1"
"14978",-7451.04096654803,4864871.19300983,"0"
"14979",-7439.62449999899,4864864.1263,"0"
"14980",-7447.44060000032,4864871.0134,"0"
"14981",-7414.91694102809,4864881.27501066,"1"
"14982",-7425.66110000014,4864873.1327,"1"
"14983",-7423.06089999899,4864877.6861,"1"
"14984",-7414.91694102809,4864881.27501066,"1"
"14985",-7408.71452561393,4864892.91171639,"1"
"14986",-7453.17040000111,4864828.667,"1"
"14987",-7432.44810000062,4864883.153,"1"
"14988",-7435.13729999959,4864861.7101,"1"
"14989",-7417.50230000168,4864893.0326,"1"
"14990",-7466.9637000002,4864820.4132,"1"
"14991",-7439.62449999899,4864864.1263,"1"
"14992",-7457.75549999997,4864815.2857,"1"
"14993",-7469.88919999823,4864815.0574,"1"
"14994",-7460.76790000126,4864810.0301,"1"
"14995",-7466.9637000002,4864820.4132,"1"
"14996",-7480.42821092531,4864867.09114795,"1"
"14997",-7470.53950000182,4864863.6243,"1"
"14998",-7390.73470000178,4864835.0351,"1"
"14999",-7390.62060000002,4864836.0558,"1"
"15000",-7383.67020000145,4864842.1808,"1"
"15001",-7381.68690000102,4864845.7553,"1"
"15002",-7390.18470000103,4864838.9191,"1"
"15003",-7379.79940000176,4864849.1579,"1"
"15004",-7372.80299999937,4864849.3027,"1"
"15005",-7374.89730000123,4864855.5392,"1"
"15006",-7374.34750000015,4864845.6047,"1"
"15007",-7373.05279999971,4864844.8865,"1"
"15008",-7360.497299999,4864837.9205,"1"
"15009",-7366.24240000173,4864841.108,"1"
"15010",-7359.33109999821,4864837.2735,"1"
"15011",-7367.45879999921,4864841.7828,"1"
"15012",-7353.72340000048,4864834.1625,"1"
"15013",-7345.42330000177,4864829.5577,"1"
"15014",-7337.71609999985,4864825.2817,"1"
"15015",-7338.85799999908,4864825.9152,"1"
"15016",-7352.52030000091,4864833.4948,"1"
"15017",-7318.34109999985,4864814.5325,"1"
"15018",-7330.78689999878,4864821.4373,"1"
"15019",-7332.10880000144,4864822.171,"1"
"15020",-7325.23409999907,4864818.3568,"1"
"15021",-7324.08069999889,4864817.717,"1"
"15022",-7316.45740000159,4864800.7843,"1"
"15023",-7316.86719999835,4864813.7149,"1"
"15024",-7315.74340000004,4864802.0715,"1"
"15025",-7312.66220000014,4864807.6249,"1"
"15026",-7311.91939999908,4864808.9638,"1"
"15027",-7327.92909999937,4864824.407,"1"
"15028",-7336.29899999872,4864829.0504,"1"
"15029",-7309.84930000082,4864812.6953,"1"
"15030",-7316.90680000186,4864818.2917,"1"
"15031",-7352.3487999998,4864837.9547,"1"
"15032",-7349.54600000009,4864836.3998,"1"
"15033",-7359.19299999997,4864841.7518,"1"
"15034",-7366.03779999912,4864845.5494,"1"
"15035",-7470.51399999857,4864863.6102,"0"
"15036",-7474.55380000174,4864866.8564,"0"
"15037",-7372.80299999937,4864849.3027,"1"
"15038",-7474.67000000179,4864865.9188,"0"
"15039",-7480.42821092531,4864867.09114795,"0"
"15040",-7469.87150000036,4864864.3648,"0"
"15041",-7454.23910000175,4864829.266,"0"
"15042",-7456.97749999911,4864830.7651,"0"
"15043",-7458.38109999895,4864852.1497,"0"
"15044",-7457.66550000012,4864823.61,"0"
"15045",-7468.87024519593,4864827.93768296,"0"
"15046",-7460.27969999984,4864824.9697,"0"
"15047",-7450.4819945693,4864817.72444879,"0"
"15048",-7468.87024519593,4864827.93768296,"0"
"15049",-7425.66110000014,4864873.1327,"0"
"15050",-7468.87024519593,4864827.93768296,"0"
"15051",-7445.55787384138,4864826.58967056,"0"
"15052",-7445.55787384138,4864826.58967056,"0"
"15053",-7425.09050000086,4864858.2865,"0"
"15054",-7423.18218040466,4864855.71895941,"0"
"15055",-7426.93832446635,4864864.10805024,"0"
"15056",-7424.30160000175,4864859.7066,"0"
"15057",-7421.30021238327,4864859.19705285,"0"
"15058",-7421.93320000172,4864863.9709,"0"
"15059",-7425.09050000086,4864858.2865,"0"
"15060",-7417.8315513432,4864865.35230628,"0"
"15061",-7421.14539999887,4864865.3892,"0"
"15062",-7423.06089999899,4864877.6861,"0"
"15063",-7410.6922999993,4864890.0382,"0"
"15064",-7411.32860000059,4864885.4059,"0"
"15065",-7410.02659999952,4864887.7496,"0"
"15066",-7404.49168300629,4864890.41664264,"0"
"15067",-7424.40780000016,4864901.76,"0"
"15068",-7426.62779999897,4864896.0578,"0"
"15069",-7424.804142382,4864898.43540941,"0"
"15070",-7427.86840000004,4864896.747,"0"
"15071",-7422.25899999961,4864895.5793,"0"
"15072",-7444.29080000147,4864876.6844,"0"
"15073",-7439.62449999899,4864864.1263,"0"
"15074",-7441.93419342488,4864872.43726587,"0"
"15075",-7425.72810000181,4864901.3354,"0"
"15076",-7446.67320000008,4864872.3949,"0"
"15077",-7449.08312925696,4864874.62845244,"0"
"15078",-7451.04096654803,4864871.19300983,"0"
"15079",-7447.57271561399,4864877.34826326,"0"
"15080",-7447.44060000032,4864871.0134,"0"
"15081",-7435.13729999959,4864861.7101,"1"
"15082",-7439.62449999899,4864864.1263,"0"
"15083",-7425.66110000014,4864873.1327,"1"
"15084",-7435.13729999959,4864861.7101,"1"
"15085",-7423.06089999899,4864877.6861,"1"
"15086",-7414.91694102809,4864881.27501066,"1"
"15087",-7414.91694102809,4864881.27501066,"1"
"15088",-7408.71452561393,4864892.91171639,"1"
"15089",-7417.50230000168,4864893.0326,"1"
"15090",-7435.13729999959,4864861.7101,"1"
"15091",-7432.44810000062,4864883.153,"1"
"15092",-7439.62449999899,4864864.1263,"1"
"15093",-7458.38109999895,4864852.1497,"1"
"15094",-7453.17040000111,4864828.667,"1"
"15095",-7466.9637000002,4864820.4132,"1"
"15096",-7469.88919999823,4864815.0574,"1"
"15097",-7466.9637000002,4864820.4132,"1"
"15098",-7460.76790000126,4864810.0301,"1"
"15099",-7457.75549999997,4864815.2857,"1"
"15100",-7470.53950000182,4864863.6243,"1"
"15101",-7390.73470000178,4864835.0351,"1"
"15102",-7390.62060000002,4864836.0558,"1"
"15103",-7390.18470000103,4864838.9191,"1"
"15104",-7383.67020000145,4864842.1808,"1"
"15105",-7381.68690000102,4864845.7553,"1"
"15106",-7374.89730000123,4864855.5392,"1"
"15107",-7379.79940000176,4864849.1579,"1"
"15108",-7374.34750000015,4864845.6047,"1"
"15109",-7373.05279999971,4864844.8865,"1"
"15110",-7372.80299999937,4864849.3027,"1"
"15111",-7367.45879999921,4864841.7828,"1"
"15112",-7366.24240000173,4864841.108,"1"
"15113",-7353.72340000048,4864834.1625,"1"
"15114",-7352.52030000091,4864833.4948,"1"
"15115",-7360.497299999,4864837.9205,"1"
"15116",-7359.33109999821,4864837.2735,"1"
"15117",-7337.71609999985,4864825.2817,"1"
"15118",-7345.42330000177,4864829.5577,"1"
"15119",-7330.78689999878,4864821.4373,"1"
"15120",-7332.10880000144,4864822.171,"1"
"15121",-7338.85799999908,4864825.9152,"1"
"15122",-7325.23409999907,4864818.3568,"1"
"15123",-7316.86719999835,4864813.7149,"1"
"15124",-7318.34109999985,4864814.5325,"1"
"15125",-7316.45740000159,4864800.7843,"1"
"15126",-7324.08069999889,4864817.717,"1"
"15127",-7312.66220000014,4864807.6249,"1"
"15128",-7315.74340000004,4864802.0715,"1"
"15129",-7309.84930000082,4864812.6953,"1"
"15130",-7311.91939999908,4864808.9638,"1"
"15131",-7349.54600000009,4864836.3998,"1"
"15132",-7316.90680000186,4864818.2917,"1"
"15133",-7327.92909999937,4864824.407,"1"
"15134",-7352.3487999998,4864837.9547,"1"
"15135",-7480.42821092531,4864867.09114795,"0"
"15136",-7372.80299999937,4864849.3027,"1"
"15137",-7359.19299999997,4864841.7518,"1"
"15138",-7366.03779999912,4864845.5494,"1"
"15139",-7474.55380000174,4864866.8564,"0"
"15140",-7474.67000000179,4864865.9188,"0"
"15141",-7456.97749999911,4864830.7651,"0"
"15142",-7469.87150000036,4864864.3648,"0"
"15143",-7458.38109999895,4864852.1497,"0"
"15144",-7470.51399999857,4864863.6102,"0"
"15145",-7454.23910000175,4864829.266,"0"
"15146",-7460.27969999984,4864824.9697,"0"
"15147",-7457.66550000012,4864823.61,"0"
"15148",-7450.4819945693,4864817.72444879,"0"
"15149",-7445.55787384138,4864826.58967056,"0"
"15150",-7468.87024519593,4864827.93768296,"0"
"15151",-7468.87024519593,4864827.93768296,"0"
"15152",-7445.55787384138,4864826.58967056,"0"
"15153",-7468.87024519593,4864827.93768296,"0"
"15154",-7425.09050000086,4864858.2865,"0"
"15155",-7423.18218040466,4864855.71895941,"0"
"15156",-7426.93832446635,4864864.10805024,"0"
"15157",-7425.66110000014,4864873.1327,"0"
"15158",-7419.78938863426,4864861.91686368,"0"
"15159",-7421.14539999887,4864865.3892,"0"
"15160",-7424.30160000175,4864859.7066,"0"
"15161",-7421.30021238327,4864859.19705285,"0"
"15162",-7421.93320000172,4864863.9709,"0"
"15163",-7423.06089999899,4864877.6861,"0"
"15164",-7417.8315513432,4864865.35230628,"0"
"15165",-7404.49168300629,4864890.41664264,"0"
"15166",-7425.09050000086,4864858.2865,"0"
"15167",-7410.02659999952,4864887.7496,"0"
"15168",-7426.62779999897,4864896.0578,"0"
"15169",-7424.804142382,4864898.43540941,"0"
"15170",-7422.25899999961,4864895.5793,"0"
"15171",-7411.32860000059,4864885.4059,"0"
"15172",-7439.62449999899,4864864.1263,"0"
"15173",-7424.40780000016,4864901.76,"0"
"15174",-7427.86840000004,4864896.747,"0"
"15175",-7426.48360000178,4864899.9748,"0"
"15176",-7425.72810000181,4864901.3354,"0"
"15177",-7446.67320000008,4864872.3949,"0"
"15178",-7444.29080000147,4864876.6844,"0"
"15179",-7441.93419342488,4864872.43726587,"0"
"15180",-7449.08312925696,4864874.62845244,"0"
"15181",-7447.57271561399,4864877.34826326,"0"
"15182",-7451.04096654803,4864871.19300983,"0"
"15183",-7435.13729999959,4864861.7101,"1"
"15184",-7439.62449999899,4864864.1263,"0"
"15185",-7447.44060000032,4864871.0134,"0"
"15186",-7414.91694102809,4864881.27501066,"1"
"15187",-7423.06089999899,4864877.6861,"1"
"15188",-7414.91694102809,4864881.27501066,"1"
"15189",-7425.66110000014,4864873.1327,"1"
"15190",-7435.13729999959,4864861.7101,"1"
"15191",-7453.17040000111,4864828.667,"1"
"15192",-7435.13729999959,4864861.7101,"1"
"15193",-7417.50230000168,4864893.0326,"1"
"15194",-7432.44810000062,4864883.153,"1"
"15195",-7439.62449999899,4864864.1263,"1"
"15196",-7457.75549999997,4864815.2857,"1"
"15197",-7460.76790000126,4864810.0301,"1"
"15198",-7469.88919999823,4864815.0574,"1"
"15199",-7466.9637000002,4864820.4132,"1"
"15200",-7390.73470000178,4864835.0351,"1"
"15201",-7390.62060000002,4864836.0558,"1"
"15202",-7466.9637000002,4864820.4132,"1"
"15203",-7470.53950000182,4864863.6243,"1"
"15204",-7480.42821092531,4864867.09114795,"1"
"15205",-7383.67020000145,4864842.1808,"1"
"15206",-7390.18470000103,4864838.9191,"1"
"15207",-7379.79940000176,4864849.1579,"1"
"15208",-7381.68690000102,4864845.7553,"1"
"15209",-7372.80299999937,4864849.3027,"1"
"15210",-7373.05279999971,4864844.8865,"1"
"15211",-7374.34750000015,4864845.6047,"1"
"15212",-7374.89730000123,4864855.5392,"1"
"15213",-7367.45879999921,4864841.7828,"1"
"15214",-7366.24240000173,4864841.108,"1"
"15215",-7353.72340000048,4864834.1625,"1"
"15216",-7359.33109999821,4864837.2735,"1"
"15217",-7352.52030000091,4864833.4948,"1"
"15218",-7360.497299999,4864837.9205,"1"
"15219",-7338.85799999908,4864825.9152,"1"
"15220",-7345.42330000177,4864829.5577,"1"
"15221",-7332.10880000144,4864822.171,"1"
"15222",-7337.71609999985,4864825.2817,"1"
"15223",-7324.08069999889,4864817.717,"1"
"15224",-7325.23409999907,4864818.3568,"1"
"15225",-7316.86719999835,4864813.7149,"1"
"15226",-7318.34109999985,4864814.5325,"1"
"15227",-7330.78689999878,4864821.4373,"1"
"15228",-7312.66220000014,4864807.6249,"1"
"15229",-7315.74340000004,4864802.0715,"1"
"15230",-7311.91939999908,4864808.9638,"1"
"15231",-7316.45740000159,4864800.7843,"1"
"15232",-7309.84930000082,4864812.6953,"1"
"15233",-7327.92909999937,4864824.407,"1"
"15234",-7336.29899999872,4864829.0504,"1"
"15235",-7316.90680000186,4864818.2917,"1"
"15236",-7359.19299999997,4864841.7518,"1"
"15237",-7366.03779999912,4864845.5494,"1"
"15238",-7372.80299999937,4864849.3027,"1"
"15239",-7352.3487999998,4864837.9547,"1"
"15240",-7349.54600000009,4864836.3998,"1"
"15241",-7480.42821092531,4864867.09114795,"0"
"15242",-7474.67000000179,4864865.9188,"0"
"15243",-7470.51399999857,4864863.6102,"0"
"15244",-7474.55380000174,4864866.8564,"0"
"15245",-7456.97749999911,4864830.7651,"0"
"15246",-7458.38109999895,4864852.1497,"0"
"15247",-7469.87150000036,4864864.3648,"0"
"15248",-7454.23910000175,4864829.266,"0"
"15249",-7457.66550000012,4864823.61,"0"
"15250",-7468.87024519593,4864827.93768296,"0"
"15251",-7460.27969999984,4864824.9697,"0"
"15252",-7450.4819945693,4864817.72444879,"0"
"15253",-7468.87024519593,4864827.93768296,"0"
"15254",-7445.55787384138,4864826.58967056,"0"
"15255",-7445.55787384138,4864826.58967056,"0"
"15256",-7468.87024519593,4864827.93768296,"0"
"15257",-7423.18218040466,4864855.71895941,"0"
"15258",-7424.30160000175,4864859.7066,"0"
"15259",-7425.66110000014,4864873.1327,"0"
"15260",-7426.93832446635,4864864.10805024,"0"
"15261",-7425.09050000086,4864858.2865,"0"
"15262",-7421.93320000172,4864863.9709,"0"
"15263",-7419.78938863426,4864861.91686368,"0"
"15264",-7421.30021238327,4864859.19705285,"0"
"15265",-7421.14539999887,4864865.3892,"0"
"15266",-7423.06089999899,4864877.6861,"0"
"15267",-7425.09050000086,4864858.2865,"0"
"15268",-7417.8315513432,4864865.35230628,"0"
"15269",-7410.6922999993,4864890.0382,"0"
"15270",-7422.25899999961,4864895.5793,"0"
"15271",-7424.804142382,4864898.43540941,"0"
"15272",-7411.32860000059,4864885.4059,"0"
"15273",-7404.49168300629,4864890.41664264,"0"
"15274",-7410.02659999952,4864887.7496,"0"
"15275",-7427.86840000004,4864896.747,"0"
"15276",-7424.40780000016,4864901.76,"0"
"15277",-7426.62779999897,4864896.0578,"0"
"15278",-7426.48360000178,4864899.9748,"0"
"15279",-7441.93419342488,4864872.43726587,"0"
"15280",-7439.62449999899,4864864.1263,"0"
"15281",-7444.29080000147,4864876.6844,"0"
"15282",-7425.72810000181,4864901.3354,"0"
"15283",-7449.08312925696,4864874.62845244,"0"
"15284",-7447.44060000032,4864871.0134,"0"
"15285",-7447.57271561399,4864877.34826326,"0"
"15286",-7446.67320000008,4864872.3949,"0"
"15287",-7439.62449999899,4864864.1263,"0"
"15288",-7435.13729999959,4864861.7101,"1"
"15289",-7425.66110000014,4864873.1327,"1"
"15290",-7435.13729999959,4864861.7101,"1"
"15291",-7451.04096654803,4864871.19300983,"0"
"15292",-7423.06089999899,4864877.6861,"1"
"15293",-7414.91694102809,4864881.27501066,"1"
"15294",-7417.50230000168,4864893.0326,"1"
"15295",-7414.91694102809,4864881.27501066,"1"
"15296",-7435.13729999959,4864861.7101,"1"
"15297",-7408.71452561393,4864892.91171639,"1"
"15298",-7439.62449999899,4864864.1263,"1"
"15299",-7432.44810000062,4864883.153,"1"
"15300",-7469.88919999823,4864815.0574,"1"
"15301",-7466.9637000002,4864820.4132,"1"
"15302",-7460.76790000126,4864810.0301,"1"
"15303",-7457.75549999997,4864815.2857,"1"
"15304",-7458.38109999895,4864852.1497,"1"
"15305",-7469.87150000036,4864864.3648,"1"
"15306",-7466.9637000002,4864820.4132,"1"
"15307",-7470.53950000182,4864863.6243,"1"
"15308",-7390.73470000178,4864835.0351,"1"
"15309",-7390.62060000002,4864836.0558,"1"
"15310",-7381.68690000102,4864845.7553,"1"
"15311",-7383.67020000145,4864842.1808,"1"
"15312",-7390.18470000103,4864838.9191,"1"
"15313",-7374.89730000123,4864855.5392,"1"
"15314",-7372.80299999937,4864849.3027,"1"
"15315",-7374.34750000015,4864845.6047,"1"
"15316",-7379.79940000176,4864849.1579,"1"
"15317",-7367.45879999921,4864841.7828,"1"
"15318",-7360.497299999,4864837.9205,"1"
"15319",-7366.24240000173,4864841.108,"1"
"15320",-7373.05279999971,4864844.8865,"1"
"15321",-7359.33109999821,4864837.2735,"1"
"15322",-7353.72340000048,4864834.1625,"1"
"15323",-7345.42330000177,4864829.5577,"1"
"15324",-7352.52030000091,4864833.4948,"1"
"15325",-7338.85799999908,4864825.9152,"1"
"15326",-7332.10880000144,4864822.171,"1"
"15327",-7325.23409999907,4864818.3568,"1"
"15328",-7330.78689999878,4864821.4373,"1"
"15329",-7337.71609999985,4864825.2817,"1"
"15330",-7316.45740000159,4864800.7843,"1"
"15331",-7315.74340000004,4864802.0715,"1"
"15332",-7316.86719999835,4864813.7149,"1"
"15333",-7324.08069999889,4864817.717,"1"
"15334",-7318.34109999985,4864814.5325,"1"
"15335",-7309.84930000082,4864812.6953,"1"
"15336",-7311.91939999908,4864808.9638,"1"
"15337",-7316.90680000186,4864818.2917,"1"
"15338",-7312.66220000014,4864807.6249,"1"
"15339",-7327.92909999937,4864824.407,"1"
"15340",-7359.19299999997,4864841.7518,"1"
"15341",-7352.3487999998,4864837.9547,"1"
"15342",-7349.54600000009,4864836.3998,"1"
"15343",-7474.55380000174,4864866.8564,"0"
"15344",-7366.03779999912,4864845.5494,"1"
"15345",-7480.42821092531,4864867.09114795,"0"
"15346",-7372.80299999937,4864849.3027,"1"
"15347",-7469.87150000036,4864864.3648,"0"
"15348",-7470.51399999857,4864863.6102,"0"
"15349",-7456.97749999911,4864830.7651,"0"
"15350",-7458.38109999895,4864852.1497,"0"
"15351",-7474.67000000179,4864865.9188,"0"
"15352",-7460.27969999984,4864824.9697,"0"
"15353",-7450.4819945693,4864817.72444879,"0"
"15354",-7457.66550000012,4864823.61,"0"
"15355",-7454.23910000175,4864829.266,"0"
"15356",-7468.87024519593,4864827.93768296,"0"
"15357",-7468.87024519593,4864827.93768296,"0"
"15358",-7468.87024519593,4864827.93768296,"0"
"15359",-7445.55787384138,4864826.58967056,"0"
"15360",-7445.55787384138,4864826.58967056,"0"
"15361",-7425.66110000014,4864873.1327,"0"
"15362",-7426.93832446635,4864864.10805024,"0"
"15363",-7425.09050000086,4864858.2865,"0"
"15364",-7424.30160000175,4864859.7066,"0"
"15365",-7419.78938863426,4864861.91686368,"0"
"15366",-7421.93320000172,4864863.9709,"0"
"15367",-7423.18218040466,4864855.71895941,"0"
"15368",-7421.30021238327,4864859.19705285,"0"
"15369",-7417.8315513432,4864865.35230628,"0"
"15370",-7425.09050000086,4864858.2865,"0"
"15371",-7421.14539999887,4864865.3892,"0"
"15372",-7423.06089999899,4864877.6861,"0"
"15373",-7411.32860000059,4864885.4059,"0"
"15374",-7410.02659999952,4864887.7496,"0"
"15375",-7410.6922999993,4864890.0382,"0"
"15376",-7404.49168300629,4864890.41664264,"0"
"15377",-7427.86840000004,4864896.747,"0"
"15378",-7422.25899999961,4864895.5793,"0"
"15379",-7426.62779999897,4864896.0578,"0"
"15380",-7424.804142382,4864898.43540941,"0"
"15381",-7439.62449999899,4864864.1263,"0"
"15382",-7441.93419342488,4864872.43726587,"0"
"15383",-7426.48360000178,4864899.9748,"0"
"15384",-7425.72810000181,4864901.3354,"0"
"15385",-7444.29080000147,4864876.6844,"0"
"15386",-7446.67320000008,4864872.3949,"0"
"15387",-7449.08312925696,4864874.62845244,"0"
"15388",-7447.44060000032,4864871.0134,"0"
"15389",-7447.57271561399,4864877.34826326,"0"
"15390",-7439.62449999899,4864864.1263,"0"
"15391",-7451.04096654803,4864871.19300983,"0"
"15392",-7435.13729999959,4864861.7101,"1"
"15393",-7435.13729999959,4864861.7101,"1"
"15394",-7414.91694102809,4864881.27501066,"1"
"15395",-7425.66110000014,4864873.1327,"1"
"15396",-7417.50230000168,4864893.0326,"1"
"15397",-7423.06089999899,4864877.6861,"1"
"15398",-7414.91694102809,4864881.27501066,"1"
"15399",-7432.44810000062,4864883.153,"1"
"15400",-7439.62449999899,4864864.1263,"1"
"15401",-7408.71452561393,4864892.91171639,"1"
"15402",-7435.13729999959,4864861.7101,"1"
"15403",-7469.88919999823,4864815.0574,"1"
"15404",-7457.75549999997,4864815.2857,"1"
"15405",-7458.38109999895,4864852.1497,"1"
"15406",-7466.9637000002,4864820.4132,"1"
"15407",-7460.76790000126,4864810.0301,"1"
"15408",-7466.9637000002,4864820.4132,"1"
"15409",-7390.62060000002,4864836.0558,"1"
"15410",-7470.53950000182,4864863.6243,"1"
"15411",-7390.73470000178,4864835.0351,"1"
"15412",-7379.79940000176,4864849.1579,"1"
"15413",-7374.89730000123,4864855.5392,"1"
"15414",-7390.18470000103,4864838.9191,"1"
"15415",-7383.67020000145,4864842.1808,"1"
"15416",-7381.68690000102,4864845.7553,"1"
"15417",-7372.80299999937,4864849.3027,"1"
"15418",-7366.24240000173,4864841.108,"1"
"15419",-7367.45879999921,4864841.7828,"1"
"15420",-7373.05279999971,4864844.8865,"1"
"15421",-7374.34750000015,4864845.6047,"1"
"15422",-7353.72340000048,4864834.1625,"1"
"15423",-7352.52030000091,4864833.4948,"1"
"15424",-7360.497299999,4864837.9205,"1"
"15425",-7359.33109999821,4864837.2735,"1"
"15426",-7345.42330000177,4864829.5577,"1"
"15427",-7338.85799999908,4864825.9152,"1"
"15428",-7337.71609999985,4864825.2817,"1"
"15429",-7332.10880000144,4864822.171,"1"
"15430",-7325.23409999907,4864818.3568,"1"
"15431",-7324.08069999889,4864817.717,"1"
"15432",-7316.86719999835,4864813.7149,"1"
"15433",-7330.78689999878,4864821.4373,"1"
"15434",-7318.34109999985,4864814.5325,"1"
"15435",-7316.45740000159,4864800.7843,"1"
"15436",-7315.74340000004,4864802.0715,"1"
"15437",-7312.66220000014,4864807.6249,"1"
"15438",-7311.91939999908,4864808.9638,"1"
"15439",-7352.3487999998,4864837.9547,"1"
"15440",-7349.54600000009,4864836.3998,"1"
"15441",-7309.84930000082,4864812.6953,"1"
"15442",-7327.92909999937,4864824.407,"1"
"15443",-7316.90680000186,4864818.2917,"1"
"15444",-7366.03779999912,4864845.5494,"1"
"15445",-7474.55380000174,4864866.8564,"0"
"15446",-7372.80299999937,4864849.3027,"1"
"15447",-7359.19299999997,4864841.7518,"1"
"15448",-7470.51399999857,4864863.6102,"0"
"15449",-7469.87150000036,4864864.3648,"0"
"15450",-7474.67000000179,4864865.9188,"0"
"15451",-7458.38109999895,4864852.1497,"0"
"15452",-7480.42821092531,4864867.09114795,"0"
"15453",-7450.4819945693,4864817.72444879,"0"
"15454",-7454.23910000175,4864829.266,"0"
"15455",-7457.66550000012,4864823.61,"0"
"15456",-7456.97749999911,4864830.7651,"0"
"15457",-7468.87024519593,4864827.93768296,"0"
"15458",-7460.27969999984,4864824.9697,"0"
"15459",-7468.87024519593,4864827.93768296,"0"
"15460",-7468.87024519593,4864827.93768296,"0"
"15461",-7445.55787384138,4864826.58967056,"0"
"15462",-7425.09050000086,4864858.2865,"0"
"15463",-7445.55787384138,4864826.58967056,"0"
"15464",-7426.93832446635,4864864.10805024,"0"
"15465",-7425.66110000014,4864873.1327,"0"
"15466",-7421.30021238327,4864859.19705285,"0"
"15467",-7424.30160000175,4864859.7066,"0"
"15468",-7419.78938863426,4864861.91686368,"0"
"15469",-7421.93320000172,4864863.9709,"0"
"15470",-7423.18218040466,4864855.71895941,"0"
"15471",-7417.8315513432,4864865.35230628,"0"
"15472",-7425.09050000086,4864858.2865,"0"
"15473",-7423.06089999899,4864877.6861,"0"
"15474",-7421.14539999887,4864865.3892,"0"
"15475",-7410.6922999993,4864890.0382,"0"
"15476",-7410.02659999952,4864887.7496,"0"
"15477",-7404.49168300629,4864890.41664264,"0"
"15478",-7411.32860000059,4864885.4059,"0"
"15479",-7426.62779999897,4864896.0578,"0"
"15480",-7422.25899999961,4864895.5793,"0"
"15481",-7427.86840000004,4864896.747,"0"
"15482",-7426.48360000178,4864899.9748,"0"
"15483",-7424.804142382,4864898.43540941,"0"
"15484",-7439.62449999899,4864864.1263,"0"
"15485",-7424.40780000016,4864901.76,"0"
"15486",-7425.72810000181,4864901.3354,"0"
"15487",-7441.93419342488,4864872.43726587,"0"
"15488",-7444.29080000147,4864876.6844,"0"
"15489",-7446.67320000008,4864872.3949,"0"
"15490",-7449.08312925696,4864874.62845244,"0"
"15491",-7447.44060000032,4864871.0134,"0"
"15492",-7447.57271561399,4864877.34826326,"0"
"15493",-7439.62449999899,4864864.1263,"0"
"15494",-7425.66110000014,4864873.1327,"1"
"15495",-7435.13729999959,4864861.7101,"1"
"15496",-7435.13729999959,4864861.7101,"1"
"15497",-7451.04096654803,4864871.19300983,"0"
"15498",-7417.50230000168,4864893.0326,"1"
"15499",-7423.06089999899,4864877.6861,"1"
"15500",-7414.91694102809,4864881.27501066,"1"
"15501",-7414.91694102809,4864881.27501066,"1"
"15502",-7435.13729999959,4864861.7101,"1"
"15503",-7439.62449999899,4864864.1263,"1"
"15504",-7466.9637000002,4864820.4132,"1"
"15505",-7408.71452561393,4864892.91171639,"1"
"15506",-7432.44810000062,4864883.153,"1"
"15507",-7466.9637000002,4864820.4132,"1"
"15508",-7469.88919999823,4864815.0574,"1"
"15509",-7457.75549999997,4864815.2857,"1"
"15510",-7460.76790000126,4864810.0301,"1"
"15511",-7390.18470000103,4864838.9191,"1"
"15512",-7390.73470000178,4864835.0351,"1"
"15513",-7469.87150000036,4864864.3648,"1"
"15514",-7390.62060000002,4864836.0558,"1"
"15515",-7470.53950000182,4864863.6243,"1"
"15516",-7381.68690000102,4864845.7553,"1"
"15517",-7383.67020000145,4864842.1808,"1"
"15518",-7379.79940000176,4864849.1579,"1"
"15519",-7374.89730000123,4864855.5392,"1"
"15520",-7367.45879999921,4864841.7828,"1"
"15521",-7373.05279999971,4864844.8865,"1"
"15522",-7374.34750000015,4864845.6047,"1"
"15523",-7372.80299999937,4864849.3027,"1"
"15524",-7366.24240000173,4864841.108,"1"
"15525",-7352.52030000091,4864833.4948,"1"
"15526",-7360.497299999,4864837.9205,"1"
"15527",-7353.72340000048,4864834.1625,"1"
"15528",-7359.33109999821,4864837.2735,"1"
"15529",-7337.71609999985,4864825.2817,"1"
"15530",-7332.10880000144,4864822.171,"1"
"15531",-7338.85799999908,4864825.9152,"1"
"15532",-7330.78689999878,4864821.4373,"1"
"15533",-7345.42330000177,4864829.5577,"1"
"15534",-7324.08069999889,4864817.717,"1"
"15535",-7325.23409999907,4864818.3568,"1"
"15536",-7318.34109999985,4864814.5325,"1"
"15537",-7316.86719999835,4864813.7149,"1"
"15538",-7309.84930000082,4864812.6953,"1"
