"","LONGITUDE","LATITUDE","FLOOR","variable","value"
"62480",-7372.80299999937,4864849.3027,"1","WAP489",-79
"62481",-7366.24240000173,4864841.108,"1","WAP489",-73
"62482",-7367.45879999921,4864841.7828,"1","WAP489",-76
"62483",-7366.03779999912,4864845.5494,"1","WAP489",-76
"62484",-7367.45879999921,4864841.7828,"1","WAP489",-79
"62485",-7363.98610457033,4864850.15056504,"1","WAP489",-76
"62486",-7360.497299999,4864837.9205,"1","WAP489",-64
"62487",-7360.497299999,4864837.9205,"1","WAP489",-70
"62488",-7360.497299999,4864837.9205,"1","WAP489",-67
"62489",-7363.98610457033,4864850.15056504,"1","WAP489",-79
"62490",-7372.80299999937,4864849.3027,"1","WAP489",-76
"62491",-7353.72340000048,4864834.1625,"1","WAP489",-64
"62492",-7360.497299999,4864837.9205,"1","WAP489",-74
"62493",-7359.33109999821,4864837.2735,"1","WAP489",-67
"62494",-7345.42330000177,4864829.5577,"1","WAP489",-48
"62495",-7318.34109999985,4864814.5325,"1","WAP489",-61
"62496",-7325.23409999907,4864818.3568,"1","WAP489",-52
"62497",-7312.66220000014,4864807.6249,"1","WAP489",-74
"62498",-7316.45740000159,4864800.7843,"1","WAP489",-75
"62499",-7315.74340000004,4864802.0715,"1","WAP489",-74
"62500",-7309.84930000082,4864812.6953,"1","WAP489",-71
"62501",-7327.92909999937,4864824.407,"1","WAP489",-49
"62502",-7316.90680000186,4864818.2917,"1","WAP489",-65
"62503",-7359.19299999997,4864841.7518,"1","WAP489",-70
"62504",-7349.54600000009,4864836.3998,"1","WAP489",-56
"62505",-7336.29899999872,4864829.0504,"1","WAP489",-40
"62506",-7352.3487999998,4864837.9547,"1","WAP489",-65
"62507",-7372.80299999937,4864849.3027,"1","WAP489",-78
"62508",-7366.24240000173,4864841.108,"1","WAP489",-71
"62509",-7353.72340000048,4864834.1625,"1","WAP489",-63
"62510",-7338.85799999908,4864825.9152,"1","WAP489",-61
"62511",-7337.71609999985,4864825.2817,"1","WAP489",-48
"62512",-7325.23409999907,4864818.3568,"1","WAP489",-55
"62513",-7315.74340000004,4864802.0715,"1","WAP489",-70
"62514",-7316.86719999835,4864813.7149,"1","WAP489",-70
"62515",-7316.45740000159,4864800.7843,"1","WAP489",-76
"62516",-7311.91939999908,4864808.9638,"1","WAP489",-66
"62517",-7318.34109999985,4864814.5325,"1","WAP489",-63
"62518",-7336.29899999872,4864829.0504,"1","WAP489",-57
"62519",-7327.92909999937,4864824.407,"1","WAP489",-47
"62520",-7309.84930000082,4864812.6953,"1","WAP489",-66
"62521",-7359.19299999997,4864841.7518,"1","WAP489",-74
"62522",-7366.03779999912,4864845.5494,"1","WAP489",-70
"62523",-7352.3487999998,4864837.9547,"1","WAP489",-57
"62524",-7366.24240000173,4864841.108,"1","WAP489",-72
"62525",-7318.34109999985,4864814.5325,"1","WAP489",-62
"62526",-7325.23409999907,4864818.3568,"1","WAP489",-54
"62527",-7312.66220000014,4864807.6249,"1","WAP489",-71
"62528",-7316.90680000186,4864818.2917,"1","WAP489",-64
"62529",-7352.3487999998,4864837.9547,"1","WAP489",-59
"62530",-7349.54600000009,4864836.3998,"1","WAP489",-57
"62531",-7337.71609999985,4864825.2817,"1","WAP489",-49
"62532",-7345.42330000177,4864829.5577,"1","WAP489",-56
"62533",-7332.10880000144,4864822.171,"1","WAP489",-58
"62534",-7316.86719999835,4864813.7149,"1","WAP489",-69
"62535",-7316.45740000159,4864800.7843,"1","WAP489",-74
"62536",-7312.66220000014,4864807.6249,"1","WAP489",-70
"62537",-7315.74340000004,4864802.0715,"1","WAP489",-72
"62538",-7316.90680000186,4864818.2917,"1","WAP489",-66
"62539",-7327.92909999937,4864824.407,"1","WAP489",-50
"62540",-7352.3487999998,4864837.9547,"1","WAP489",-61
"62541",-7372.80299999937,4864849.3027,"1","WAP489",-75
"62542",-7359.19299999997,4864841.7518,"1","WAP489",-75
"62543",-7345.42330000177,4864829.5577,"1","WAP489",-54
"62544",-7337.71609999985,4864825.2817,"1","WAP489",-50
"62545",-7324.08069999889,4864817.717,"1","WAP489",-51
"62546",-7316.86719999835,4864813.7149,"1","WAP489",-68
"62547",-7312.66220000014,4864807.6249,"1","WAP489",-69
"62548",-7336.29899999872,4864829.0504,"1","WAP489",-52
"62549",-7359.19299999997,4864841.7518,"1","WAP489",-69
"62550",-7352.3487999998,4864837.9547,"1","WAP489",-58
"62551",-7349.54600000009,4864836.3998,"1","WAP489",-58
"62552",-7353.72340000048,4864834.1625,"1","WAP489",-65
"62553",-7345.42330000177,4864829.5577,"1","WAP489",-47
"62554",-7332.10880000144,4864822.171,"1","WAP489",-57
"62555",-7316.45740000159,4864800.7843,"1","WAP489",-73
"62556",-7315.74340000004,4864802.0715,"1","WAP489",-75
"62557",-7324.08069999889,4864817.717,"1","WAP489",-50
"62558",-7316.90680000186,4864818.2917,"1","WAP489",-63
"62559",-7352.3487999998,4864837.9547,"1","WAP489",-64
"62560",-7349.54600000009,4864836.3998,"1","WAP489",-59
"62561",-7360.497299999,4864837.9205,"1","WAP489",-75
"62562",-7345.42330000177,4864829.5577,"1","WAP489",-50
"62563",-7316.86719999835,4864813.7149,"1","WAP489",-67
"62564",-7318.34109999985,4864814.5325,"1","WAP489",-50
"62565",-7353.72340000048,4864834.1625,"1","WAP489",-66
"62566",-7345.42330000177,4864829.5577,"1","WAP489",-49
"62567",-7325.23409999907,4864818.3568,"1","WAP489",-53
"62568",-7316.90680000186,4864818.2917,"1","WAP489",-53
"62569",-7332.10880000144,4864822.171,"1","WAP489",-60
"62570",-7338.85799999908,4864825.9152,"1","WAP489",-60
"62571",-7337.71609999985,4864825.2817,"1","WAP489",-54
"62572",-7336.29899999872,4864829.0504,"0","WAP489",-66
"62573",-7351.26669999957,4864837.3545,"0","WAP489",-79
"62574",-7351.98112529889,4864843.4933441,"0","WAP489",-77
"62575",-7336.29899999872,4864829.0504,"0","WAP489",-73
"62576",-7325.23409999907,4864818.3568,"1","WAP489",-61
"62577",-7327.95927373692,4864815.69279274,"1","WAP489",-64
"62578",-7321.12119686231,4864811.8989191,"1","WAP489",-70
"62579",-7324.08069999889,4864817.717,"1","WAP489",-58
"62580",-7324.58288613334,4864813.81984702,"1","WAP489",-67
"62581",-7318.34109999985,4864814.5325,"1","WAP489",-64
"62582",-7316.86719999835,4864813.7149,"1","WAP489",-61
"62583",-7303.79429582134,4864812.44148691,"1","WAP489",-73
"62584",-7316.90680000186,4864818.2917,"1","WAP489",-67
"62585",-7308.77911196649,4864804.13482702,"1","WAP489",-70
"62586",-7315.74340000004,4864802.0715,"1","WAP489",-79
"62587",-7332.15422925726,4864832.49394025,"0","WAP489",-75
"62588",-7359.19299999997,4864841.7518,"1","WAP489",-64
"62589",-7359.33109999821,4864837.2735,"1","WAP489",-55
"62590",-7352.52030000091,4864833.4948,"1","WAP489",-55
"62591",-7353.72340000048,4864834.1625,"1","WAP489",-55
"62592",-7352.3487999998,4864837.9547,"1","WAP489",-67
"62593",-7353.46611248702,4864840.96177108,"1","WAP489",-64
"62594",-7346.87491831928,4864840.66321524,"1","WAP489",-67
"62595",-7325.23409999907,4864818.3568,"1","WAP489",-49
"62596",-7324.08069999889,4864817.717,"1","WAP489",-61
"62597",-7327.95927373692,4864815.69279274,"1","WAP489",-67
"62598",-7321.12119686231,4864811.8989191,"1","WAP489",-73
"62599",-7311.91939999908,4864808.9638,"1","WAP489",-64
"62600",-7351.98112529889,4864843.4933441,"0","WAP489",-78
"62601",-7332.15422925726,4864832.49394025,"0","WAP489",-74
"62602",-7359.33109999821,4864837.2735,"1","WAP489",-61
"62603",-7349.54600000009,4864836.3998,"1","WAP489",-61
"62604",-7353.46611248702,4864840.96177108,"1","WAP489",-58
"62605",-7338.85799999908,4864825.9152,"1","WAP489",-70
"62606",-7346.87491831928,4864840.66321524,"1","WAP489",-58
"62607",-7330.78689999878,4864821.4373,"1","WAP489",-52
"62608",-7327.95927373692,4864815.69279274,"1","WAP489",-70
"62609",-7351.98112529889,4864843.4933441,"0","WAP489",-73
"62610",-7355.5022796765,4864846.02778785,"1","WAP489",-67
"62611",-7353.72340000048,4864834.1625,"1","WAP489",-49
"62612",-7352.52030000091,4864833.4948,"1","WAP489",-49
"62613",-7346.87491831928,4864840.66321524,"1","WAP489",-55
"62614",-7338.25903988257,4864821.40718421,"1","WAP489",-52
"62615",-7323.55065394565,4864827.71950754,"1","WAP489",-55
"62616",-7327.92909999937,4864824.407,"1","WAP489",-55
"62617",-7336.29899999872,4864829.0504,"1","WAP489",-55
"62618",-7332.15422925726,4864832.49394025,"1","WAP489",-34
"62619",-7332.10880000144,4864822.171,"1","WAP489",-52
"62620",-7316.86719999835,4864813.7149,"1","WAP489",-64
"62621",-7359.33109999821,4864837.2735,"1","WAP489",-58
"62622",-7359.19299999997,4864841.7518,"1","WAP489",-67
"62623",-7352.52030000091,4864833.4948,"1","WAP489",-52
"62624",-7337.71609999985,4864825.2817,"1","WAP489",-58
"62625",-7338.85799999908,4864825.9152,"1","WAP489",-67
"62626",-7303.79429582134,4864812.44148691,"1","WAP489",-70
"62627",-7345.42330000177,4864829.5577,"1","WAP489",-46
"62628",-7338.85799999908,4864825.9152,"1","WAP489",-64
"62629",-7323.55065394565,4864827.71950754,"1","WAP489",-46
"62630",-7325.23409999907,4864818.3568,"1","WAP489",-70
"62631",-7324.58288613334,4864813.81984702,"1","WAP489",-76
"62632",-7324.08069999889,4864817.717,"1","WAP489",-64
"62633",-7312.66220000014,4864807.6249,"1","WAP489",-79
"62634",-7332.15422925726,4864832.49394025,"0","WAP489",-70
"62635",-7352.52030000091,4864833.4948,"1","WAP489",-61
"62636",-7349.54600000009,4864836.3998,"1","WAP489",-55
"62637",-7336.29899999872,4864829.0504,"1","WAP489",-37
"62638",-7325.23409999907,4864818.3568,"1","WAP489",-58
"62639",-7351.98112529889,4864843.4933441,"0","WAP489",-76
"62640",-7359.33109999821,4864837.2735,"1","WAP489",-64
"62641",-7353.72340000048,4864834.1625,"1","WAP489",-58
"62642",-7359.19299999997,4864841.7518,"1","WAP489",-73
"62643",-7352.3487999998,4864837.9547,"1","WAP489",-76
"62644",-7338.85799999908,4864825.9152,"1","WAP489",-73
"62645",-7332.15422925726,4864832.49394025,"1","WAP489",-37
"62646",-7330.78689999878,4864821.4373,"1","WAP489",-49
"62647",-7323.55065394565,4864827.71950754,"1","WAP489",-52
"62648",-7332.15422925726,4864832.49394025,"0","WAP489",-73
"62649",-7336.29899999872,4864829.0504,"0","WAP489",-69
"62650",-7318.34109999985,4864814.5325,"1","WAP492",-71
"62651",-7309.84930000082,4864812.6953,"1","WAP492",-77
"62652",-7316.86719999835,4864813.7149,"1","WAP492",-71
"62653",-7316.90680000186,4864818.2917,"1","WAP492",-73
"62654",-7324.08069999889,4864817.717,"1","WAP492",-76
"62655",-7318.34109999985,4864814.5325,"1","WAP492",-78
"62656",-7309.84930000082,4864812.6953,"1","WAP492",-76
"62657",-7316.86719999835,4864813.7149,"1","WAP492",-75
"62658",-7316.90680000186,4864818.2917,"1","WAP492",-75
"62659",-7324.08069999889,4864817.717,"1","WAP492",-75
"62660",-7318.34109999985,4864814.5325,"1","WAP492",-70
"62661",-7316.90680000186,4864818.2917,"1","WAP492",-79
"62662",-7309.84930000082,4864812.6953,"1","WAP492",-75
"62663",-7316.86719999835,4864813.7149,"1","WAP492",-74
"62664",-7316.86719999835,4864813.7149,"1","WAP492",-73
"62665",-7325.23409999907,4864818.3568,"1","WAP492",-77
"62666",-7318.34109999985,4864814.5325,"1","WAP492",-77
"62667",-7324.08069999889,4864817.717,"1","WAP492",-79
"62668",-7325.23409999907,4864818.3568,"1","WAP492",-76
"62669",-7318.34109999985,4864814.5325,"1","WAP492",-74
"62670",-7324.08069999889,4864817.717,"1","WAP492",-74
"62671",-7316.90680000186,4864818.2917,"1","WAP492",-74
"62672",-7324.58288613334,4864813.81984702,"1","WAP492",-79
"62673",-7321.12119686231,4864811.8989191,"1","WAP492",-77
"62674",-7324.08069999889,4864817.717,"1","WAP492",-78
"62675",-7318.34109999985,4864814.5325,"1","WAP492",-73
"62676",-7321.12119686231,4864811.8989191,"1","WAP492",-75
"62677",-7316.86719999835,4864813.7149,"1","WAP492",-70
"62678",-7316.90680000186,4864818.2917,"1","WAP492",-76
"62679",-7353.72340000048,4864834.1625,"1","WAP493",-78
"62680",-7345.42330000177,4864829.5577,"1","WAP493",-68
"62681",-7353.72340000048,4864834.1625,"1","WAP493",-79
"62682",-7338.85799999908,4864825.9152,"1","WAP493",-77
"62683",-7352.52030000091,4864833.4948,"1","WAP493",-79
"62684",-7338.85799999908,4864825.9152,"1","WAP493",-79
"62685",-7345.42330000177,4864829.5577,"1","WAP493",-76
"62686",-7352.52030000091,4864833.4948,"1","WAP493",-76
"62687",-7345.42330000177,4864829.5577,"1","WAP493",-75
"62688",-7338.25903988257,4864821.40718421,"1","WAP493",-79
"62689",-7345.42330000177,4864829.5577,"1","WAP493",-71
"62690",-7345.42330000177,4864829.5577,"1","WAP493",-67
"62691",-7345.42330000177,4864829.5577,"1","WAP493",-69
"62692",-7408.92599999905,4864793.863,"2","WAP495",-79
"62693",-7312.66220000014,4864807.6249,"3","WAP495",-75
"62694",-7405.07930000126,4864791.7288,"2","WAP495",-79
"62695",-7312.66220000014,4864807.6249,"3","WAP495",-78
"62696",-7356.45760000125,4864764.7537,"2","WAP495",-79
"62697",-7316.68070000038,4864814.0587,"3","WAP495",-78
"62698",-7312.66220000014,4864807.6249,"3","WAP495",-72
"62699",-7321.03790000081,4864820.5837,"4","WAP495",-79
"62700",-7321.03790000081,4864820.5837,"4","WAP495",-78
"62701",-7321.03790000081,4864820.5837,"4","WAP495",-15
"62702",-7321.03790000081,4864820.5837,"4","WAP495",-67
"62703",-7321.03790000081,4864820.5837,"4","WAP495",-75
"62704",-7341.63542748615,4864823.28054003,"1","WAP495",-79
"62705",-7338.85799999908,4864825.9152,"1","WAP495",-73
"62706",-7316.90680000186,4864818.2917,"1","WAP495",-52
"62707",-7323.55065394565,4864827.71950754,"1","WAP495",-74
"62708",-7316.86719999835,4864813.7149,"1","WAP495",-56
"62709",-7311.91939999908,4864808.9638,"1","WAP495",-67
"62710",-7317.61726686358,4864809.97306994,"1","WAP495",-58
"62711",-7309.84930000082,4864812.6953,"1","WAP495",-63
"62712",-7303.79429582134,4864812.44148691,"1","WAP495",-78
"62713",-7308.77911196649,4864804.13482702,"1","WAP495",-78
"62714",-7312.66220000014,4864807.6249,"1","WAP495",-74
"62715",-7324.08069999889,4864817.717,"1","WAP495",-55
"62716",-7318.34109999985,4864814.5325,"1","WAP495",-52
"62717",-7332.10880000144,4864822.171,"1","WAP495",-66
"62718",-7324.58288613334,4864813.81984702,"1","WAP495",-71
"62719",-7325.23409999907,4864818.3568,"1","WAP495",-56
"62720",-7337.71609999985,4864825.2817,"1","WAP495",-78
"62721",-7327.92909999937,4864824.407,"1","WAP495",-74
"62722",-7323.55065394565,4864827.71950754,"1","WAP495",-71
"62723",-7323.55065394565,4864827.71950754,"1","WAP495",-69
"62724",-7316.90680000186,4864818.2917,"1","WAP495",-54
"62725",-7316.86719999835,4864813.7149,"1","WAP495",-64
"62726",-7317.61726686358,4864809.97306994,"1","WAP495",-65
"62727",-7309.84930000082,4864812.6953,"1","WAP495",-66
"62728",-7311.91939999908,4864808.9638,"1","WAP495",-70
"62729",-7315.74340000004,4864802.0715,"1","WAP495",-76
"62730",-7312.66220000014,4864807.6249,"1","WAP495",-67
"62731",-7318.34109999985,4864814.5325,"1","WAP495",-62
"62732",-7324.08069999889,4864817.717,"1","WAP495",-61
"62733",-7325.23409999907,4864818.3568,"1","WAP495",-58
"62734",-7324.58288613334,4864813.81984702,"1","WAP495",-69
"62735",-7327.95927373692,4864815.69279274,"1","WAP495",-70
"62736",-7332.10880000144,4864822.171,"1","WAP495",-69
"62737",-7337.71609999985,4864825.2817,"1","WAP495",-76
"62738",-7338.85799999908,4864825.9152,"1","WAP495",-71
"62739",-7327.92909999937,4864824.407,"1","WAP495",-72
"62740",-7317.61726686358,4864809.97306994,"1","WAP495",-59
"62741",-7316.86719999835,4864813.7149,"1","WAP495",-58
"62742",-7309.84930000082,4864812.6953,"1","WAP495",-68
"62743",-7303.79429582134,4864812.44148691,"1","WAP495",-79
"62744",-7312.66220000014,4864807.6249,"1","WAP495",-75
"62745",-7315.74340000004,4864802.0715,"1","WAP495",-74
"62746",-7324.08069999889,4864817.717,"1","WAP495",-57
"62747",-7316.45740000159,4864800.7843,"1","WAP495",-79
"62748",-7330.78689999878,4864821.4373,"1","WAP495",-72
"62749",-7327.95927373692,4864815.69279274,"1","WAP495",-66
"62750",-7325.23409999907,4864818.3568,"1","WAP495",-59
"62751",-7324.58288613334,4864813.81984702,"1","WAP495",-77
"62752",-7332.10880000144,4864822.171,"1","WAP495",-72
"62753",-7332.10880000144,4864822.171,"1","WAP495",-75
"62754",-7316.90680000186,4864818.2917,"1","WAP495",-49
"62755",-7303.79429582134,4864812.44148691,"1","WAP495",-77
"62756",-7317.61726686358,4864809.97306994,"1","WAP495",-63
"62757",-7309.84930000082,4864812.6953,"1","WAP495",-72
"62758",-7312.66220000014,4864807.6249,"1","WAP495",-73
"62759",-7311.91939999908,4864808.9638,"1","WAP495",-68
"62760",-7315.74340000004,4864802.0715,"1","WAP495",-77
"62761",-7308.77911196649,4864804.13482702,"1","WAP495",-77
"62762",-7324.08069999889,4864817.717,"1","WAP495",-60
"62763",-7327.95927373692,4864815.69279274,"1","WAP495",-60
"62764",-7324.58288613334,4864813.81984702,"1","WAP495",-73
"62765",-7336.29899999872,4864829.0504,"1","WAP495",-78
"62766",-7338.85799999908,4864825.9152,"1","WAP495",-72
"62767",-7316.90680000186,4864818.2917,"1","WAP495",-51
"62768",-7327.92909999937,4864824.407,"1","WAP495",-75
"62769",-7323.55065394565,4864827.71950754,"1","WAP495",-70
"62770",-7309.84930000082,4864812.6953,"1","WAP495",-77
"62771",-7317.61726686358,4864809.97306994,"1","WAP495",-61
"62772",-7311.91939999908,4864808.9638,"1","WAP495",-64
"62773",-7318.34109999985,4864814.5325,"1","WAP495",-59
"62774",-7324.08069999889,4864817.717,"1","WAP495",-56
"62775",-7324.58288613334,4864813.81984702,"1","WAP495",-74
"62776",-7325.23409999907,4864818.3568,"1","WAP495",-62
"62777",-7327.95927373692,4864815.69279274,"1","WAP495",-72
"62778",-7330.78689999878,4864821.4373,"1","WAP495",-73
"62779",-7332.10880000144,4864822.171,"1","WAP495",-71
"62780",-7336.29899999872,4864829.0504,"1","WAP495",-75
"62781",-7338.85799999908,4864825.9152,"1","WAP495",-76
"62782",-7316.90680000186,4864818.2917,"1","WAP495",-56
"62783",-7327.92909999937,4864824.407,"1","WAP495",-76
"62784",-7316.86719999835,4864813.7149,"1","WAP495",-57
"62785",-7311.91939999908,4864808.9638,"1","WAP495",-62
"62786",-7317.61726686358,4864809.97306994,"1","WAP495",-56
"62787",-7316.45740000159,4864800.7843,"1","WAP495",-77
"62788",-7325.23409999907,4864818.3568,"1","WAP495",-60
"62789",-7330.78689999878,4864821.4373,"1","WAP495",-76
"62790",-7327.95927373692,4864815.69279274,"1","WAP495",-71
"62791",-7336.29899999872,4864829.0504,"1","WAP495",-77
"62792",-7323.55065394565,4864827.71950754,"1","WAP495",-76
"62793",-7309.84930000082,4864812.6953,"1","WAP495",-70
"62794",-7317.61726686358,4864809.97306994,"1","WAP495",-57
"62795",-7315.74340000004,4864802.0715,"1","WAP495",-72
"62796",-7316.45740000159,4864800.7843,"1","WAP495",-78
"62797",-7318.34109999985,4864814.5325,"1","WAP495",-53
"62798",-7324.58288613334,4864813.81984702,"1","WAP495",-72
"62799",-7325.23409999907,4864818.3568,"1","WAP495",-57
"62800",-7327.95927373692,4864815.69279274,"1","WAP495",-64
"62801",-7332.10880000144,4864822.171,"1","WAP495",-70
"62802",-7316.90680000186,4864818.2917,"1","WAP495",-53
"62803",-7324.08069999889,4864817.717,"1","WAP495",-58
"62804",-7318.34109999985,4864814.5325,"1","WAP495",-54
"62805",-7325.23409999907,4864818.3568,"1","WAP495",-78
"62806",-7327.95927373692,4864815.69279274,"1","WAP495",-65
"62807",-7309.84930000082,4864812.6953,"1","WAP495",-62
"62808",-7312.66220000014,4864807.6249,"1","WAP495",-72
"62809",-7336.29899999872,4864829.0504,"1","WAP495",-79
"62810",-7338.85799999908,4864825.9152,"1","WAP495",-74
"62811",-7323.55065394565,4864827.71950754,"1","WAP495",-72
"62812",-7327.92909999937,4864824.407,"1","WAP495",-73
"62813",-7311.91939999908,4864808.9638,"1","WAP495",-65
"62814",-7324.58288613334,4864813.81984702,"1","WAP495",-67
"62815",-7311.82950000092,4864805.7271,"0","WAP495",-55
"62816",-7314.61169999838,4864800.7124,"0","WAP495",-62
"62817",-7310.7648999989,4864807.6461,"0","WAP495",-59
"62818",-7320.07889999822,4864794.3278,"0","WAP495",-73
"62819",-7318.69480000064,4864795.3021,"0","WAP495",-78
"62820",-7316.83579999954,4864813.6975,"0","WAP495",-57
"62821",-7307.77430000156,4864814.5994,"0","WAP495",-65
"62822",-7322.62094780058,4864812.72281837,"0","WAP495",-51
"62823",-7320.07889999822,4864794.3278,"0","WAP495",-77
"62824",-7311.82950000092,4864805.7271,"0","WAP495",-56
"62825",-7314.61169999838,4864800.7124,"0","WAP495",-61
"62826",-7304.48360000178,4864820.8753,"0","WAP495",-70
"62827",-7316.8814000003,4864818.2775,"0","WAP495",-53
"62828",-7316.83579999954,4864813.6975,"0","WAP495",-46
"62829",-7322.62094780058,4864812.72281837,"0","WAP495",-53
"62830",-7320.07889999822,4864794.3278,"0","WAP495",-70
"62831",-7311.82950000092,4864805.7271,"0","WAP495",-57
"62832",-7300.81899009272,4864817.59936702,"0","WAP495",-77
"62833",-7316.83579999954,4864813.6975,"0","WAP495",-49
"62834",-7322.5876000002,4864821.4435,"0","WAP495",-49
"62835",-7318.69480000064,4864795.3021,"0","WAP495",-77
"62836",-7310.7648999989,4864807.6461,"0","WAP495",-68
"62837",-7322.62094780058,4864812.72281837,"0","WAP495",-55
"62838",-7316.83579999954,4864813.6975,"0","WAP495",-45
"62839",-7318.69480000064,4864795.3021,"0","WAP495",-76
"62840",-7307.77430000156,4864814.5994,"0","WAP495",-61
"62841",-7310.7648999989,4864807.6461,"0","WAP495",-66
"62842",-7300.81899009272,4864817.59936702,"0","WAP495",-74
"62843",-7316.8814000003,4864818.2775,"0","WAP495",-41
"62844",-7322.5876000002,4864821.4435,"0","WAP495",-54
"62845",-7304.48360000178,4864820.8753,"0","WAP495",-74
"62846",-7311.82950000092,4864805.7271,"0","WAP495",-64
"62847",-7310.7648999989,4864807.6461,"0","WAP495",-64
"62848",-7316.83579999954,4864813.6975,"0","WAP495",-54
"62849",-7310.7648999989,4864807.6461,"0","WAP495",-60
"62850",-7307.77430000156,4864814.5994,"0","WAP495",-57
"62851",-7316.8814000003,4864818.2775,"0","WAP495",-50
"62852",-7322.5876000002,4864821.4435,"0","WAP495",-52
"62853",-7316.83579999954,4864813.6975,"0","WAP495",-52
"62854",-7320.07889999822,4864794.3278,"0","WAP495",-79
"62855",-7310.7648999989,4864807.6461,"0","WAP495",-58
"62856",-7314.61169999838,4864800.7124,"0","WAP495",-64
"62857",-7320.07889999822,4864794.3278,"0","WAP495",-75
"62858",-7311.82950000092,4864805.7271,"0","WAP495",-63
"62859",-7307.77430000156,4864814.5994,"0","WAP495",-63
"62860",-7300.81899009272,4864817.59936702,"0","WAP495",-76
"62861",-7304.48360000178,4864820.8753,"0","WAP495",-73
"62862",-7322.5876000002,4864821.4435,"0","WAP495",-51
"62863",-7314.61169999838,4864800.7124,"0","WAP495",-60
"62864",-7311.82950000092,4864805.7271,"0","WAP495",-62
"62865",-7307.77430000156,4864814.5994,"0","WAP495",-62
"62866",-7304.48360000178,4864820.8753,"0","WAP495",-69
"62867",-7333.06909999996,4864771.1511,"0","WAP495",-78
"62868",-7320.07889999822,4864794.3278,"0","WAP495",-66
"62869",-7311.82950000092,4864805.7271,"0","WAP495",-49
"62870",-7318.69480000064,4864795.3021,"0","WAP495",-70
"62871",-7318.69480000064,4864795.3021,"0","WAP495",-67
"62872",-7304.48360000178,4864820.8753,"0","WAP495",-59
"62873",-7310.7648999989,4864807.6461,"0","WAP495",-52
"62874",-7307.77430000156,4864814.5994,"0","WAP495",-45
"62875",-7300.81899009272,4864817.59936702,"0","WAP495",-62
"62876",-7316.83579999954,4864813.6975,"0","WAP495",-30
"62877",-7333.18320000172,4864822.767,"0","WAP495",-43
"62878",-7322.62094780058,4864812.72281837,"0","WAP495",-38
"62879",-7333.18320000172,4864822.767,"0","WAP495",-45
"62880",-7329.40370000154,4864820.6699,"0","WAP495",-48
"62881",-7352.55519999936,4864833.5141,"0","WAP495",-65
"62882",-7345.41180000082,4864829.5512,"0","WAP495",-61
"62883",-7338.75329999998,4864825.8571,"0","WAP495",-55
"62884",-7357.69819999859,4864840.9226,"0","WAP495",-62
"62885",-7352.55519999936,4864833.5141,"0","WAP495",-63
"62886",-7351.26669999957,4864837.3545,"0","WAP495",-58
"62887",-7357.69819999859,4864840.9226,"0","WAP495",-63
"62888",-7353.69530000165,4864834.147,"0","WAP495",-62
"62889",-7359.29789999872,4864837.2551,"0","WAP495",-65
"62890",-7360.53929999843,4864837.9438,"0","WAP495",-63
"62891",-7359.29789999872,4864837.2551,"0","WAP495",-60
"62892",-7359.29789999872,4864837.2551,"0","WAP495",-62
"62893",-7360.53929999843,4864837.9438,"0","WAP495",-71
"62894",-7367.40989999846,4864841.7556,"0","WAP495",-70
"62895",-7352.66476894543,4864829.44932691,"0","WAP495",-68
"62896",-7359.29789999872,4864837.2551,"0","WAP495",-67
"62897",-7366.25659999996,4864841.1159,"0","WAP495",-66
"62898",-7333.06909999996,4864771.1511,"0","WAP495",-79
"62899",-7364.83889999986,4864844.8842,"0","WAP495",-63
"62900",-7371.65949999914,4864848.6683,"0","WAP495",-64
"62901",-7333.06909999996,4864769.2163,"0","WAP495",-64
"62902",-7311.82950000092,4864805.7271,"0","WAP495",-50
"62903",-7318.69480000064,4864795.3021,"0","WAP495",-72
"62904",-7314.61169999838,4864800.7124,"0","WAP495",-65
"62905",-7320.07889999822,4864794.3278,"0","WAP495",-69
"62906",-7310.7648999989,4864807.6461,"0","WAP495",-53
"62907",-7307.77430000156,4864814.5994,"0","WAP495",-48
"62908",-7316.83579999954,4864813.6975,"0","WAP495",-39
"62909",-7304.48360000178,4864820.8753,"0","WAP495",-60
"62910",-7300.81899009272,4864817.59936702,"0","WAP495",-63
"62911",-7333.18320000172,4864822.767,"0","WAP495",-47
"62912",-7322.62094780058,4864812.72281837,"0","WAP495",-44
"62913",-7329.40370000154,4864820.6699,"0","WAP495",-47
"62914",-7338.75329999998,4864825.8571,"0","WAP495",-54
"62915",-7333.18320000172,4864822.767,"0","WAP495",-49
"62916",-7345.41180000082,4864829.5512,"0","WAP495",-60
"62917",-7352.55519999936,4864833.5141,"0","WAP495",-62
"62918",-7351.26669999957,4864837.3545,"0","WAP495",-56
"62919",-7352.66476894543,4864829.44932691,"0","WAP495",-78
"62920",-7360.53929999843,4864837.9438,"0","WAP495",-59
"62921",-7359.29789999872,4864837.2551,"0","WAP495",-66
"62922",-7360.53929999843,4864837.9438,"0","WAP495",-68
"62923",-7367.40989999846,4864841.7556,"0","WAP495",-71
"62924",-7366.25659999996,4864841.1159,"0","WAP495",-70
"62925",-7359.29789999872,4864837.2551,"0","WAP495",-64
"62926",-7371.65949999914,4864848.6683,"0","WAP495",-66
"62927",-7333.06909999996,4864769.2163,"0","WAP495",-60
"62928",-7364.83889999986,4864844.8842,"0","WAP495",-58
